STATE,PVH,PERNOTMVIT ,PERMVIT,PERSONS,DAY,MONTH,DAYofWEEK,MINUTE,NHS,RURorURB ,FUNCSYS,ROADOWNER,ROUTE,SPJUR,HARMEV,MANCOLL,RELJCT1,RELJCT2,TYPINT,WRKZONE,RELROAD,LGTCOND,WEATHER1,WEATHER2,WEATHER,SCHBUS,CF1,CF2,CF3,FATALS,Drunk Driver Involved,HOUR
29,0,0,3,3,31,7,3,4,1,2,1,1,1,0,12,6,1,2,2,0,1,1,1,0,1,0,0,0,0,1,1,18
29,0,0,1,1,1,8,4,53,1,1,3,1,2,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,5
29,0,0,1,1,1,8,4,0,0,1,5,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
29,0,0,2,2,2,8,5,34,1,2,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,8
29,0,0,2,2,2,8,5,15,1,1,3,1,3,0,42,0,0,1,1,4,4,2,1,0,1,0,0,0,0,1,1,3
29,0,0,2,2,2,8,5,19,1,1,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,15
29,0,0,2,2,2,8,5,15,1,2,1,1,1,0,12,7,1,18,1,0,1,1,1,0,1,0,0,0,0,1,0,20
29,0,0,5,5,3,8,6,55,0,1,4,1,3,0,12,8,0,1,1,0,1,1,1,0,1,0,0,0,0,2,0,9
29,0,0,2,2,3,8,6,44,0,2,4,4,6,0,12,6,0,2,2,0,1,1,1,0,1,0,20,0,0,1,0,16
29,0,0,4,4,1,7,1,38,1,2,3,2,6,0,12,6,0,2,2,0,1,3,1,0,1,0,0,0,0,1,0,3
29,0,0,2,2,8,7,1,18,1,2,1,1,1,0,1,0,0,1,1,0,3,3,1,0,1,0,0,0,0,1,0,23
29,0,0,1,1,20,7,6,29,0,2,7,4,6,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,18
29,0,0,2,2,3,8,6,18,0,2,7,4,6,0,38,0,0,1,1,0,4,3,1,0,1,0,20,0,0,1,0,20
29,0,0,1,1,3,8,6,15,0,2,5,2,4,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,13
29,0,1,2,2,3,8,6,4,0,2,4,1,3,0,8,0,0,2,3,0,1,3,1,0,1,0,0,0,0,1,0,22
29,0,0,3,3,3,8,6,2,1,2,3,1,6,0,12,6,1,2,2,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,0,2,2,4,8,7,55,0,2,4,4,6,0,12,6,0,2,3,0,1,3,1,0,1,0,0,0,0,1,0,21
29,0,0,1,1,4,8,7,25,0,1,5,1,3,0,34,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,9
29,0,0,1,1,4,8,7,10,0,1,5,1,3,0,58,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,1
29,0,0,1,1,4,8,7,38,1,2,3,1,3,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,1,4,4,5,8,1,20,0,1,5,1,3,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,3
29,0,0,1,1,5,8,1,15,0,1,5,1,3,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,16
29,0,0,1,1,5,8,1,0,0,1,7,2,4,0,38,0,0,1,1,0,5,1,10,0,10,0,0,0,0,1,0,17
29,0,0,3,3,5,8,1,57,0,1,3,1,3,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,22
29,0,0,1,1,6,6,4,53,1,2,3,1,3,0,32,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,23
29,0,1,1,1,27,6,4,18,1,2,3,4,6,0,8,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,10
29,0,0,1,1,4,8,7,37,0,2,7,4,4,0,30,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,8
29,0,0,2,2,6,8,2,15,1,1,3,1,2,0,12,6,0,2,2,0,1,1,10,0,10,0,0,0,0,1,0,11
29,0,0,2,2,6,8,2,10,0,1,7,2,4,0,5,0,0,3,3,0,1,2,1,0,1,0,0,0,0,1,1,20
29,0,0,1,1,6,8,2,35,0,1,7,3,5,0,1,0,0,3,2,0,1,2,1,0,1,0,0,0,0,1,1,20
29,0,0,2,2,7,8,3,50,0,2,5,1,3,0,12,2,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,12
29,0,0,1,1,7,8,3,20,1,1,2,1,3,0,1,0,0,1,1,0,4,7,10,0,10,0,0,0,0,1,0,6
29,0,0,1,1,7,8,3,40,1,1,3,1,3,0,1,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,14
29,0,0,3,3,8,8,4,38,1,2,3,1,3,0,12,6,0,2,2,0,1,1,10,0,10,0,0,0,0,1,0,14
29,0,0,2,2,8,8,4,25,1,1,1,1,1,0,12,1,0,1,1,0,1,1,10,0,10,0,27,0,0,1,0,15
29,0,1,1,1,8,8,4,8,0,2,4,4,6,0,8,0,0,2,3,0,1,3,1,0,1,0,0,0,0,1,1,22
29,0,0,2,2,8,8,4,20,1,2,1,1,1,0,12,2,0,1,1,0,1,3,10,0,10,0,0,0,0,2,1,3
29,0,0,2,2,9,8,5,40,0,1,5,1,3,0,11,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,20
29,0,0,13,13,10,8,6,24,1,1,3,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,3,0,10
29,0,0,2,2,10,8,6,50,1,2,1,1,1,0,12,7,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,17
29,0,0,1,1,10,8,6,50,0,1,5,1,3,0,38,0,0,3,3,0,6,1,1,0,1,0,0,0,0,1,0,16
29,0,0,6,6,11,8,7,6,1,1,1,1,1,0,58,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,0
29,0,0,1,1,11,8,7,50,0,1,4,1,3,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,21
29,0,0,1,1,12,8,1,18,0,2,4,1,2,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,19
29,0,0,1,1,12,8,1,10,0,1,6,1,3,0,34,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,21
29,0,0,1,1,13,8,2,25,0,1,7,2,4,0,10,0,0,6,1,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,0,3,3,14,8,3,31,1,2,3,4,6,0,12,8,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,0
29,0,1,1,1,14,8,3,15,0,1,5,1,3,0,8,0,0,1,1,0,1,2,10,0,10,0,0,0,0,1,0,21
29,0,0,1,1,14,8,3,30,0,1,5,1,3,0,42,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,12
29,0,0,1,1,15,8,4,13,1,2,1,1,1,0,24,0,1,5,1,0,4,1,2,0,2,0,0,0,0,1,0,20
29,0,1,3,3,21,7,7,50,0,2,4,4,6,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,21
29,0,0,2,2,10,8,6,35,0,1,5,1,3,0,12,6,0,3,2,0,1,3,1,0,1,0,0,0,0,1,1,22
29,0,0,5,5,15,8,4,43,1,1,3,1,2,0,12,6,0,1,1,0,1,1,2,10,2,0,0,0,0,2,0,12
29,0,0,3,3,15,8,4,29,1,2,3,1,3,0,12,6,0,1,1,0,1,1,2,10,2,0,0,0,0,1,0,7
29,0,0,4,4,16,8,5,45,0,1,5,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,23,0,0,1,0,15
29,0,0,2,2,16,8,5,50,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,0,5,5,16,8,5,55,1,1,3,1,2,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,13
29,0,0,2,2,18,8,7,27,0,1,5,1,2,0,30,0,0,1,1,0,4,2,2,0,2,0,0,0,0,1,1,1
29,0,0,1,1,18,8,7,0,0,1,5,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,13
29,0,0,1,1,19,8,1,55,1,1,3,1,3,0,35,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,0,5,5,19,8,1,20,0,1,4,1,3,0,12,8,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,8
29,0,0,7,7,19,8,1,0,0,1,7,26,8,0,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,15
29,0,0,3,3,19,8,1,54,1,1,3,1,3,0,12,6,0,1,1,0,1,1,2,10,2,0,0,0,0,2,0,15
29,0,0,2,2,20,8,2,35,0,1,5,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,13
29,0,1,2,2,4,8,7,21,0,2,7,4,6,0,8,0,0,3,2,0,1,1,1,0,1,0,0,0,0,1,0,13
29,0,0,2,2,10,8,6,37,0,2,3,4,6,0,59,0,0,1,1,0,4,3,1,0,1,0,20,0,0,2,0,21
29,0,0,1,1,11,8,7,27,1,2,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,9
29,0,0,2,2,11,8,7,28,0,2,7,4,6,0,12,6,0,2,2,0,1,3,1,0,1,0,20,0,0,1,0,21
29,0,0,1,1,14,8,3,48,0,2,5,1,7,0,1,0,0,1,1,0,1,1,2,0,2,0,0,0,0,1,0,10
29,0,0,3,3,17,8,6,10,1,1,1,1,1,0,12,7,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,12
29,0,1,1,1,18,8,7,23,0,2,4,4,6,0,8,0,0,2,2,0,1,3,10,0,10,0,0,0,0,1,0,22
29,0,1,1,1,20,8,2,51,1,2,1,1,1,0,8,0,1,18,1,0,1,3,10,0,10,0,0,0,0,1,0,22
29,0,1,4,4,21,8,3,37,1,2,1,1,1,0,12,1,0,1,1,0,1,2,1,0,1,0,23,0,0,1,0,23
29,0,0,1,1,22,8,4,0,0,1,7,2,4,0,34,0,0,3,3,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,0,2,2,15,8,4,30,0,1,7,2,4,0,35,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
29,0,0,3,3,18,8,7,45,0,1,7,2,4,0,1,0,0,3,2,0,4,2,1,0,1,0,0,0,0,1,0,20
29,0,0,2,2,22,8,4,38,0,1,4,1,3,0,42,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,13
29,0,0,1,1,23,8,5,10,0,2,5,1,3,0,32,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,7
29,0,0,6,6,23,8,5,20,1,1,1,1,1,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,15
29,0,0,4,4,23,8,5,18,1,1,3,1,2,0,12,1,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,16
29,0,0,1,1,23,8,5,30,0,1,7,2,4,0,1,0,0,1,1,0,4,2,2,0,2,0,0,0,0,1,1,21
29,0,0,6,6,24,8,6,14,1,2,1,1,1,0,57,0,0,1,1,0,3,2,1,0,1,0,0,0,0,2,1,23
29,0,0,1,1,24,8,6,25,0,1,4,1,3,0,19,0,0,1,1,0,5,1,10,0,10,0,0,0,0,1,0,10
29,0,0,5,5,24,8,6,10,1,2,3,1,3,0,12,6,0,8,1,0,1,1,2,10,2,0,0,0,0,1,0,7
29,0,1,1,1,24,8,6,29,1,2,2,1,2,0,8,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,20
29,0,0,1,1,25,8,7,0,0,1,5,1,3,0,38,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,8
29,0,0,4,4,25,8,7,15,1,1,3,1,2,0,12,6,0,7,1,0,1,3,1,0,1,0,0,0,0,2,0,22
29,0,0,3,3,26,8,1,25,0,2,5,4,6,0,12,2,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,21
29,0,0,2,2,26,8,1,0,0,2,4,2,4,0,30,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,1,20
29,0,0,2,2,27,8,2,7,0,2,4,4,6,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,14
29,0,0,1,1,27,8,2,1,0,1,7,2,4,0,35,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,0,0
29,0,0,1,1,29,8,4,19,0,2,7,4,6,0,40,0,0,1,1,0,4,3,10,0,10,0,0,0,0,1,0,23
29,0,0,2,2,29,8,4,20,0,1,3,1,3,0,12,2,0,1,1,0,1,1,2,10,2,0,0,0,0,1,0,10
29,0,0,2,2,30,8,5,53,1,1,3,1,2,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,2,1,18
29,0,0,2,2,30,8,5,0,0,1,5,1,3,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,19
29,0,0,1,1,31,8,6,0,1,1,3,1,3,0,35,0,0,1,1,0,4,1,2,0,2,0,0,0,0,1,0,11
29,0,0,2,2,31,8,6,58,0,1,4,1,3,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,0,7,7,1,9,7,15,0,1,4,1,3,0,12,1,0,3,3,0,1,1,10,0,10,0,0,0,0,1,0,11
29,0,0,2,2,1,9,7,48,1,2,3,1,6,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,10
29,0,0,2,2,1,9,7,16,0,1,7,2,4,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,15
29,3,0,1,1,1,9,7,45,1,2,3,4,6,0,30,0,0,3,4,0,4,1,1,0,1,0,0,0,0,1,1,16
29,0,0,3,3,1,9,7,46,1,2,3,4,6,0,12,6,0,2,2,0,1,3,1,0,1,0,0,0,0,1,0,23
29,0,0,3,3,2,9,1,55,1,2,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,12
29,0,0,2,2,3,9,2,10,1,1,3,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,11
29,0,0,1,1,3,9,2,50,0,1,4,1,3,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,22
29,0,0,1,1,3,9,2,30,0,1,7,2,4,0,58,0,0,1,1,0,4,9,99,0,99,0,0,0,0,1,0,12
29,0,1,1,1,5,9,4,12,1,2,3,4,6,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,4
29,0,0,2,2,5,9,4,19,1,1,2,1,2,0,12,2,0,1,1,0,1,2,2,10,2,0,0,0,0,2,0,21
29,0,0,2,2,6,9,5,10,1,1,3,1,2,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,16
29,0,0,4,4,30,7,2,38,1,2,3,1,7,0,12,6,0,2,3,0,1,1,10,0,10,0,14,0,0,1,0,14
29,0,0,1,1,19,8,1,3,1,1,1,1,1,0,1,0,0,1,1,0,3,1,10,0,10,0,0,0,0,1,0,12
29,0,0,2,2,6,9,5,15,0,1,4,1,3,0,12,1,0,1,1,0,1,1,10,0,10,0,26,0,0,1,0,8
29,0,0,2,2,7,9,6,33,0,1,4,1,3,0,12,2,0,1,1,0,1,2,2,0,2,0,0,0,0,1,0,20
29,0,1,2,2,8,9,7,50,0,1,5,1,3,0,8,0,0,1,1,0,1,2,2,0,2,0,0,0,0,1,0,23
29,0,0,2,2,9,9,1,51,0,2,4,4,6,0,12,2,0,3,3,0,1,3,1,0,1,0,20,0,0,1,1,21
29,0,1,1,1,9,9,1,45,0,2,4,4,6,0,8,0,0,1,1,4,1,3,1,0,1,0,0,0,0,1,0,2
29,0,0,1,1,10,9,2,50,0,1,5,1,3,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,20
29,0,0,2,2,10,9,2,24,0,2,4,4,6,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,17
29,0,0,2,2,10,9,2,6,0,2,4,4,6,0,7,0,0,1,1,0,1,3,1,0,1,0,20,0,0,1,0,3
29,0,0,1,1,26,8,1,50,0,1,7,2,4,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,17
29,0,0,5,5,4,9,3,14,0,1,6,1,3,0,12,2,0,1,1,0,1,1,2,10,2,0,0,0,0,1,0,19
29,0,0,4,4,9,9,1,18,1,1,1,1,1,0,12,6,0,7,1,0,1,2,1,0,1,0,0,0,0,1,0,22
29,0,0,6,6,11,9,3,20,0,1,5,1,3,0,12,2,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,16
29,0,1,1,1,12,9,4,6,1,2,3,1,2,0,15,0,0,2,3,0,1,3,1,0,1,0,0,0,0,1,0,0
29,0,0,1,1,12,9,4,57,1,1,1,1,1,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,20
29,0,0,1,1,12,9,4,0,0,2,7,2,4,0,59,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,8
29,0,1,1,1,12,9,4,56,0,2,7,2,6,0,8,0,0,3,3,0,1,1,1,0,1,0,0,0,0,1,0,18
29,0,0,3,3,13,9,5,50,0,2,4,1,3,0,12,1,0,1,1,0,1,2,1,0,1,0,20,0,0,1,0,20
29,0,0,6,6,13,9,5,40,0,1,5,1,3,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,7
29,0,0,3,3,14,9,6,19,0,1,6,1,3,0,12,7,0,3,3,0,1,2,1,0,1,0,0,0,0,1,1,20
29,0,0,1,1,14,9,6,25,0,1,5,1,3,0,11,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,0
29,0,2,5,5,15,9,7,10,1,1,3,1,2,0,12,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,20
29,0,0,1,1,15,9,7,15,0,1,7,2,4,0,1,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,1,22
29,0,0,2,2,16,9,1,36,0,1,5,2,4,0,33,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,11
29,0,0,2,2,16,9,1,53,1,1,1,1,1,0,5,0,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,19
29,0,0,1,1,16,9,1,48,0,1,5,1,3,0,34,0,0,3,3,0,4,2,1,0,1,0,0,0,0,1,0,22
29,0,0,2,2,16,9,1,35,0,1,5,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,18
29,0,1,1,1,16,9,1,44,0,2,7,4,6,0,8,0,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,15
29,0,0,2,2,17,9,2,52,0,1,4,1,2,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,19
29,0,0,3,3,17,9,2,20,0,2,5,1,7,0,12,6,0,8,1,0,1,1,1,0,1,0,0,0,0,1,0,7
29,0,0,3,3,18,9,3,30,0,1,5,2,4,0,12,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,7
29,0,0,4,4,18,9,3,33,0,1,5,1,3,0,12,2,0,1,1,0,1,1,10,0,10,0,0,0,0,2,0,15
29,0,0,7,7,18,9,3,27,1,1,2,1,3,0,18,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,0
29,0,0,2,2,18,9,3,45,0,1,6,1,3,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,5
29,0,0,2,2,18,9,3,23,0,2,4,4,6,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,19
29,0,0,2,2,21,9,6,43,1,2,3,4,6,0,12,1,0,3,2,0,1,3,1,0,1,0,0,0,0,1,1,22
29,0,1,1,1,21,9,6,41,0,2,4,1,2,0,8,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,19
29,0,0,2,2,22,9,7,10,0,1,6,1,3,0,34,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,1,4
29,0,1,1,1,22,9,7,43,0,2,7,4,6,0,9,0,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,17
29,0,0,1,1,22,9,7,15,0,1,7,4,6,0,18,0,0,1,1,0,4,2,10,0,10,0,0,0,0,1,1,20
29,0,0,1,1,22,9,7,45,1,2,1,1,1,0,35,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,1,7
29,0,0,1,1,23,9,1,15,0,2,5,1,3,0,59,0,0,1,1,4,4,2,10,0,10,0,0,0,0,1,1,23
29,0,0,2,2,23,9,1,57,0,2,4,4,6,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,2,1,1,24,9,2,45,1,1,1,1,1,0,12,1,0,1,1,0,1,2,1,0,1,0,19,0,0,1,0,23
29,0,0,2,2,24,9,2,25,0,1,5,1,3,0,12,2,0,1,1,0,1,1,5,0,5,0,0,0,0,1,0,7
29,0,0,1,1,24,9,2,55,0,1,5,1,3,0,1,0,0,1,1,0,4,1,10,0,10,0,0,0,0,1,0,16
29,0,0,1,1,25,9,3,0,1,1,1,1,1,0,1,0,0,1,1,1,4,9,5,0,5,0,0,0,0,1,0,5
29,0,0,1,1,25,9,3,20,0,1,5,1,3,0,42,0,0,1,1,0,4,2,2,10,2,0,0,0,0,1,0,21
29,0,0,1,1,26,9,4,14,1,2,1,1,1,0,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,9
29,0,0,1,1,26,9,4,50,1,1,3,1,2,0,24,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,23
29,0,0,7,7,30,8,5,54,0,1,5,1,3,0,12,1,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,6
29,0,0,2,2,4,9,3,36,1,2,3,1,2,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,21
29,0,0,4,4,25,9,3,49,1,1,3,1,2,0,12,1,0,1,1,0,1,1,1,0,1,0,14,0,0,1,1,12
29,0,0,2,2,26,9,4,43,0,2,7,4,6,0,10,0,0,6,1,0,1,1,1,0,1,0,0,0,0,1,0,9
29,0,0,7,7,26,9,4,20,0,1,5,1,3,0,12,6,0,3,3,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,1,1,1,27,9,5,55,0,2,4,2,4,0,8,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,6
29,0,0,1,1,27,9,5,39,1,1,3,1,3,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,14
29,0,2,1,1,28,9,6,19,0,2,5,4,6,0,8,0,0,1,1,0,1,2,10,0,10,0,0,0,0,2,0,20
29,0,0,3,3,28,9,6,55,1,1,1,1,1,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,9
29,0,0,2,2,28,9,6,30,0,1,7,2,4,0,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,2,0,2
29,0,0,2,2,28,9,6,50,1,1,1,1,1,0,12,1,0,1,1,1,1,1,10,0,10,0,3,0,0,1,0,12
29,0,0,3,3,28,9,6,7,0,1,7,1,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,20
29,0,0,3,3,29,9,7,5,0,1,4,1,3,0,12,6,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,18
29,0,0,1,1,29,9,7,0,0,1,7,2,4,0,42,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,1
29,0,0,4,4,30,9,1,34,0,2,4,4,6,0,33,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,4
29,0,0,4,4,2,8,5,31,1,2,3,4,6,0,30,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,3
29,0,0,3,3,31,8,6,42,1,2,3,1,3,0,12,6,0,7,1,0,1,1,1,0,1,0,0,0,0,2,1,18
29,1,0,4,4,20,9,5,24,0,2,4,4,6,0,12,1,0,3,3,0,1,3,1,0,1,0,0,0,0,1,0,3
29,0,0,2,2,30,9,1,15,0,1,7,2,4,0,12,6,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,2
29,0,0,1,1,30,9,1,38,1,1,2,1,2,0,24,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,0,3,3,30,9,1,2,0,1,4,1,3,0,12,6,0,2,3,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,0,2,2,1,10,2,0,1,2,3,1,2,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,11
29,0,0,5,5,3,10,4,20,0,1,5,1,3,0,12,6,0,2,2,0,1,1,1,0,1,1,0,0,0,3,0,16
29,0,0,1,1,3,10,4,11,0,2,7,4,6,0,33,0,0,3,3,0,4,1,10,0,10,0,0,0,0,1,0,15
29,0,0,3,3,3,10,4,20,0,1,7,2,4,0,53,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,16
29,0,0,2,2,3,10,4,50,0,1,5,1,3,0,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,1,17
29,0,1,1,1,2,10,3,50,1,2,3,2,4,0,8,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,8
29,0,0,1,1,3,10,4,55,0,1,4,1,3,0,1,0,0,1,1,0,1,1,10,0,10,0,0,0,0,1,0,8
29,0,0,3,3,4,10,5,36,0,1,5,1,3,0,12,2,0,1,1,0,4,1,5,0,5,0,0,0,0,1,0,10
29,0,1,1,1,4,10,5,39,1,2,3,1,3,0,8,0,0,1,1,0,1,2,10,0,10,0,0,0,0,1,0,19
29,0,0,1,1,8,10,2,0,1,1,1,1,1,0,57,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,14
29,0,0,3,3,11,10,5,3,1,1,1,1,1,0,12,2,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,19
29,0,0,1,1,13,10,7,20,1,1,2,1,2,0,1,0,1,19,1,0,4,2,10,0,10,0,0,0,0,1,0,5
29,0,0,3,3,16,10,3,15,0,1,5,1,3,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,15
29,0,0,2,2,16,10,3,25,0,2,7,2,4,0,12,6,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,22
29,0,0,1,1,18,10,5,4,0,1,7,4,6,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,17
29,0,0,4,4,18,10,5,49,0,2,4,1,2,0,12,2,0,8,1,0,1,2,1,0,1,0,0,0,0,1,0,22
29,0,1,1,1,19,10,6,51,1,2,1,1,1,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,0,1,0,23
29,0,1,11,11,7,9,6,23,1,2,1,1,1,0,8,0,0,1,1,0,1,3,2,0,2,0,0,0,0,1,0,21
29,4,0,5,5,4,10,5,43,0,2,4,4,6,0,14,0,0,1,1,0,4,1,1,0,1,0,14,0,0,1,0,16
29,0,0,2,2,5,10,6,45,0,1,7,2,4,0,12,2,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,18
29,0,0,2,2,5,10,6,20,0,2,3,1,3,0,12,6,0,2,2,0,1,1,1,0,1,0,0,0,0,1,1,18
29,0,0,1,1,5,10,6,33,1,2,2,1,3,0,26,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,12
29,0,0,2,2,6,10,7,28,0,2,5,4,6,0,1,0,0,3,2,0,1,1,10,0,10,0,0,0,0,1,0,14
29,0,0,1,1,6,10,7,0,1,1,1,1,1,0,24,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,1,1
29,0,1,1,1,6,10,7,56,0,2,4,4,6,0,15,0,0,1,1,0,1,3,2,0,2,0,0,0,0,1,0,21
29,0,0,3,3,6,10,7,21,0,1,5,1,3,0,42,0,0,1,1,0,4,1,1,0,1,0,0,0,0,1,0,14
29,0,0,9,9,6,10,7,0,1,1,3,2,2,0,12,6,0,2,2,0,1,2,10,0,10,0,0,0,0,1,0,19
