STATE,PVH,PERNOTMVIT ,PERMVIT,PERSONS,DAY,MONTH,DAYofWEEK,NHS,Urban(1)orRural(2),FUNC_SYS,RD_OWNER,ROUTE,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,CF1,CF2,CF3,FATALS,MinutesOfDay,Drunk Driver Involved
26,0,0,1,1,13,6,4,0,2,4,4,6,0,40,0,0,1,1,0,4,3,10,29,29,29,1,165,1
26,0,0,2,2,14,6,5,1,2,3,1,3,0,12,3,0,8,1,0,1,1,1,29,29,29,1,450,0
26,0,0,2,2,16,6,7,0,2,5,2,4,0,12,3,0,8,1,0,1,1,10,0,0,0,1,887,0
26,0,0,1,1,8,6,6,1,2,1,1,1,0,34,0,0,1,1,0,3,1,1,0,0,0,1,991,0
26,0,0,7,7,17,6,1,0,2,3,1,2,0,12,3,0,2,2,0,1,1,1,0,0,0,1,802,0
26,0,0,2,2,11,6,2,1,2,3,1,2,0,12,2,0,2,3,0,1,4,1,0,0,0,1,440,0
26,0,2,2,2,15,6,6,1,2,3,4,6,0,8,0,0,3,2,0,1,3,1,29,29,29,2,1420,0
26,0,0,3,3,16,6,7,1,2,3,1,3,0,12,3,0,3,3,0,1,3,1,29,29,29,1,1385,0
26,0,0,5,5,19,6,3,0,2,4,2,4,0,12,2,0,2,3,0,1,5,1,0,0,0,1,1271,0
26,0,0,2,2,5,6,3,1,2,1,1,1,0,1,0,1,11,1,0,1,1,10,14,28,0,1,1094,0
26,0,0,1,1,1,6,6,0,1,4,2,4,0,42,0,0,1,1,0,4,1,1,0,0,0,1,821,0
26,0,0,2,2,8,6,6,0,2,7,2,4,0,12,3,0,2,2,0,1,1,10,0,0,0,1,924,0
26,0,0,1,1,25,6,2,1,2,3,4,6,0,33,0,0,3,2,0,4,1,1,29,29,29,1,1185,0
26,0,0,4,4,24,6,1,0,2,4,2,4,0,12,3,0,1,1,0,1,2,1,29,29,29,1,6,1
26,0,1,3,3,19,6,3,0,1,7,2,4,0,9,0,0,1,1,0,1,5,1,29,29,29,1,1310,1
26,0,0,3,3,23,6,7,0,2,4,4,6,0,12,3,0,2,2,0,1,1,10,14,0,0,1,840,0
26,0,0,2,2,21,6,5,0,2,4,2,4,0,12,3,0,2,3,0,1,4,2,0,0,0,1,351,0
26,0,0,3,3,17,6,1,1,1,3,1,2,0,12,2,0,3,2,0,1,5,1,0,0,0,1,1224,0
26,0,0,2,2,24,6,1,1,2,3,1,3,0,12,3,0,2,7,0,1,3,1,29,29,29,1,3,1
26,0,0,1,1,6,6,4,0,2,4,4,6,0,43,0,0,3,3,4,4,1,1,29,29,29,1,556,0
26,0,0,1,1,14,6,5,0,1,4,1,3,0,42,0,0,1,1,0,4,1,1,29,29,29,1,591,0
26,0,0,1,1,29,4,1,0,3,8,81,8,0,33,0,0,1,1,0,4,2,1,0,0,0,1,189,1
26,0,1,1,1,3,2,7,1,2,3,4,6,0,8,0,0,1,1,0,1,3,1,29,29,29,1,1114,0
26,0,0,1,1,25,1,5,0,2,4,2,4,0,42,0,0,1,1,0,4,2,10,29,29,29,1,9,0
26,0,1,1,1,25,4,4,0,2,7,4,6,0,8,0,0,4,1,0,1,1,1,29,29,29,1,761,0
26,0,0,2,2,10,5,5,0,1,5,2,4,0,11,0,0,1,1,0,1,2,1,14,0,0,1,1387,0
26,0,0,3,3,30,5,4,0,2,4,4,6,0,12,3,0,2,2,0,1,1,10,0,0,0,1,644,0
26,0,0,2,2,25,5,6,1,2,1,1,1,0,12,4,0,1,1,0,1,1,1,0,0,0,1,450,0
26,0,1,1,1,14,4,7,1,1,3,1,2,0,8,0,0,1,1,0,1,2,2,0,0,0,1,194,0
26,0,0,7,7,3,6,1,0,1,4,1,3,0,12,2,0,1,1,0,1,5,1,29,29,29,2,1206,1
26,0,1,1,1,13,6,4,0,1,4,2,4,0,9,0,0,1,1,0,1,2,1,0,0,0,1,1364,0
26,0,0,3,3,10,6,1,0,2,4,4,6,0,35,0,0,1,1,0,4,2,2,0,0,0,1,19,1
26,0,0,1,1,16,6,7,1,2,1,1,1,0,25,0,0,1,1,0,4,2,2,20,0,0,1,217,1
26,0,1,1,1,15,6,6,1,2,3,4,6,0,8,0,0,3,2,0,1,1,1,0,0,0,1,662,0
26,0,0,3,3,5,5,7,1,2,3,1,2,0,12,1,0,3,2,0,1,1,1,0,0,0,1,1165,0
26,0,0,2,2,19,6,3,0,1,7,2,4,0,42,0,0,1,1,0,4,5,2,0,0,0,1,1308,1
26,0,0,3,3,21,5,2,1,2,3,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,1025,0
26,0,0,1,1,19,6,3,0,1,5,2,4,0,11,0,0,1,1,0,1,5,1,22,0,0,1,1304,0
26,0,0,3,3,16,6,7,1,2,3,4,6,0,12,3,0,2,2,0,1,1,10,0,0,0,1,712,0
26,0,0,1,1,21,6,5,1,1,3,1,2,0,52,0,0,1,1,0,4,1,1,0,0,0,1,1027,0
26,0,0,1,1,27,5,1,0,2,7,2,4,0,34,0,0,1,1,0,4,1,1,29,29,29,1,445,0
26,0,0,3,3,27,6,4,0,1,4,1,3,0,12,3,0,2,2,0,1,1,2,0,0,0,1,813,0
26,0,0,3,3,28,6,5,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,2,1200,1
26,0,1,1,1,13,5,1,0,2,4,4,6,0,8,0,0,1,1,4,1,2,2,29,29,29,1,48,0
26,0,0,7,7,26,5,7,1,1,3,1,2,0,12,2,0,1,1,0,1,2,1,0,0,0,1,1385,0
26,0,0,1,1,7,2,4,0,2,4,2,4,0,42,0,0,1,1,0,4,1,1,29,29,29,1,697,0
26,0,0,12,12,30,6,7,1,2,1,1,1,0,12,1,0,1,1,0,1,1,1,19,27,0,1,928,0
26,0,0,2,2,24,6,1,1,2,3,1,2,0,42,0,0,1,1,0,3,1,1,29,29,29,1,544,0
26,0,0,1,1,9,6,7,0,2,7,2,4,0,42,0,0,1,1,0,4,2,10,0,0,0,1,75,0
26,0,1,1,1,11,6,2,0,2,7,4,6,0,9,0,0,3,3,0,1,1,1,0,0,0,1,1061,0
26,0,0,2,2,13,6,4,1,2,2,1,3,0,12,1,0,1,1,0,1,3,1,0,0,0,1,1298,0
26,0,0,1,1,29,6,6,0,1,5,2,4,0,1,0,0,3,2,0,1,1,1,0,0,0,1,900,0
26,0,0,1,1,16,6,7,0,2,5,4,6,0,33,0,0,1,1,0,4,3,1,0,0,0,1,1376,0
26,0,0,1,1,21,6,5,0,1,5,2,4,0,11,0,0,1,1,0,1,1,1,0,0,0,1,1087,0
26,0,0,4,4,23,6,7,0,2,4,4,6,0,12,1,0,3,2,0,1,1,10,0,0,0,1,743,0
26,0,0,1,1,18,6,2,0,2,4,2,4,0,17,0,0,1,1,0,4,1,1,0,0,0,1,1274,1
26,0,1,1,1,15,6,6,1,2,3,1,3,0,8,0,0,1,1,0,1,2,10,0,0,0,1,1348,0
26,0,0,2,2,11,6,2,0,2,4,4,6,0,12,3,0,2,2,0,1,1,1,29,29,29,1,1019,0
26,0,1,2,2,25,6,2,1,2,1,1,1,0,8,0,1,11,1,0,1,3,1,0,0,0,1,1,0
26,2,2,1,1,14,6,5,1,2,1,1,1,0,45,0,0,1,1,4,5,3,1,15,0,0,1,51,1
26,0,0,6,6,11,3,1,0,2,7,2,4,0,5,0,0,1,1,0,1,2,1,0,0,0,1,1415,0
26,0,1,3,3,2,6,7,0,1,4,1,3,0,8,0,0,1,1,0,1,2,1,29,29,29,1,1382,0
26,0,0,3,3,30,6,7,1,2,3,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,497,0
26,0,0,7,7,1,7,1,1,2,3,4,6,0,12,3,0,2,2,0,1,3,1,0,0,0,1,100,1
26,0,0,1,1,2,7,2,0,1,5,2,4,0,11,0,0,1,1,0,1,4,1,22,0,0,1,347,0
26,0,0,3,3,4,7,4,1,1,3,1,2,0,12,1,0,3,2,0,1,1,1,0,0,0,1,449,0
26,0,0,3,3,4,7,4,0,1,7,2,4,0,12,1,0,1,1,0,1,1,1,0,0,0,1,1212,1
26,0,0,1,1,5,7,5,0,2,4,4,6,0,41,0,0,1,1,0,4,1,1,2,0,0,1,628,1
26,0,1,1,1,5,7,5,0,1,4,1,3,0,8,0,0,1,1,0,1,1,10,0,0,0,1,633,0
26,0,0,5,5,4,7,4,1,1,3,1,2,0,12,1,0,1,1,0,1,1,1,0,0,0,1,830,1
26,0,0,3,3,6,7,6,0,1,5,2,4,0,12,3,0,3,3,0,1,1,1,22,0,0,2,660,0
26,0,0,1,1,7,7,7,1,1,1,1,1,0,11,0,0,1,1,0,1,1,1,0,0,0,1,540,0
26,0,0,10,10,6,7,6,1,2,3,1,2,0,12,3,0,2,2,0,1,1,1,0,0,0,2,867,0
26,0,0,3,3,11,5,6,1,2,1,1,1,0,12,1,0,1,1,0,1,1,10,0,0,0,1,828,0
26,1,1,2,2,6,7,6,1,2,3,1,2,0,30,0,0,1,1,0,4,8,1,29,29,29,1,1362,0
26,0,0,3,3,7,7,7,1,2,3,4,6,0,12,8,0,2,2,0,1,3,1,0,0,0,1,150,1
26,0,0,2,2,1,7,1,1,1,2,1,2,0,1,0,0,1,1,0,4,1,1,0,0,0,1,825,1
26,0,0,4,4,6,7,6,1,2,3,4,6,0,12,3,0,2,2,0,1,3,1,14,0,0,1,1420,1
26,0,0,1,1,1,7,1,0,2,5,2,4,0,11,0,0,1,1,0,1,1,1,29,29,29,1,882,0
26,0,1,1,1,2,7,2,1,2,3,1,3,0,8,0,0,1,1,0,1,3,1,29,29,29,1,23,0
26,0,0,3,3,11,7,4,1,2,3,4,6,0,12,2,0,2,2,0,1,4,1,0,0,0,1,355,0
26,0,0,2,2,12,7,5,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,974,0
26,0,0,3,3,12,7,5,0,2,7,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,738,0
26,0,1,1,1,15,7,1,1,2,1,1,1,0,8,0,0,1,1,0,1,3,1,0,0,0,1,136,0
26,0,0,1,1,16,7,2,1,2,3,4,6,0,25,0,1,5,1,0,4,3,1,29,29,29,1,315,0
26,0,0,6,6,14,7,7,1,2,3,1,3,0,12,3,0,2,2,0,1,1,10,0,0,0,1,969,0
26,0,1,1,1,16,7,2,0,2,4,4,6,0,8,0,0,3,2,0,1,3,10,0,0,0,1,1300,0
26,0,0,1,1,15,7,1,3,2,3,1,2,0,32,0,0,1,1,0,8,1,1,0,0,0,1,1094,1
26,0,1,1,1,16,7,2,1,2,3,4,6,0,8,0,0,1,1,0,1,3,1,29,29,29,1,1360,0
26,0,0,1,1,15,7,1,1,2,1,1,1,0,43,0,1,5,1,0,4,3,10,0,0,0,1,270,0
26,0,0,2,2,22,7,1,0,1,5,2,4,0,1,0,0,1,1,0,1,1,1,14,26,0,1,737,1
26,0,0,4,4,2,7,2,1,2,3,1,2,0,12,3,0,2,3,0,1,1,1,29,29,29,1,871,0
26,0,0,1,1,24,7,3,1,2,1,1,1,0,35,0,1,3,3,0,4,1,1,0,0,0,1,600,0
26,0,0,4,4,23,7,2,0,2,5,2,4,0,12,3,0,2,2,0,1,1,2,0,0,0,1,942,0
26,0,0,1,1,28,7,7,0,1,5,2,4,0,1,0,0,1,1,0,4,1,1,0,0,0,1,1169,1
26,0,0,2,2,28,7,7,0,1,5,2,4,0,12,4,0,1,1,0,1,5,1,22,0,0,1,1275,1
26,0,2,3,3,4,7,4,0,2,4,2,4,0,8,0,0,1,1,0,5,1,1,0,0,0,2,754,0
26,0,0,1,1,28,7,7,0,2,4,2,4,0,42,0,0,1,1,0,4,1,1,20,0,0,1,1047,1
26,0,0,4,4,30,7,2,0,2,4,1,3,0,12,3,0,2,2,0,1,1,1,0,0,0,2,1136,0
26,0,0,1,1,1,7,1,1,1,3,1,2,0,24,0,0,1,1,0,4,2,1,0,0,0,1,145,1
26,0,0,1,1,20,7,6,0,1,7,2,4,0,1,0,0,1,1,0,1,2,1,22,0,0,1,85,1
26,0,0,2,2,3,7,3,1,2,3,4,6,0,12,3,0,2,3,0,1,1,1,0,0,0,1,1058,0
26,0,0,1,1,8,6,6,1,2,1,1,1,0,24,0,0,1,1,0,4,1,1,0,0,0,1,409,0
26,0,0,1,1,5,7,5,0,2,5,4,6,0,33,0,0,1,1,0,4,3,1,0,0,0,1,199,1
26,0,1,1,1,6,7,6,0,1,4,1,3,0,8,0,0,1,1,0,1,2,1,0,0,0,1,1341,0
26,0,0,5,5,7,7,7,1,2,3,1,2,0,12,2,0,8,1,0,1,1,1,0,0,0,2,1079,0
26,0,0,3,3,8,7,1,1,1,3,1,2,0,12,2,0,1,1,0,1,1,1,0,0,0,1,790,1
26,0,0,2,2,6,7,6,0,1,7,2,4,0,1,0,0,1,1,0,4,1,1,0,0,0,1,731,0
26,0,0,2,2,9,7,2,0,1,4,2,4,0,12,3,0,3,3,0,1,1,1,0,0,0,1,815,0
26,0,0,2,2,10,7,3,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,1255,0
26,0,0,5,5,7,7,7,1,1,3,1,3,0,12,3,0,2,2,0,1,1,1,0,0,0,1,956,0
26,0,0,1,1,13,7,6,0,2,4,4,6,0,33,0,0,1,1,0,4,1,1,29,29,29,1,364,1
26,0,0,4,4,14,7,7,0,1,5,2,4,0,12,2,0,1,1,0,1,2,1,0,0,0,1,1384,1
26,0,0,2,2,17,7,3,0,2,4,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,1193,1
26,0,0,1,1,6,7,6,1,1,1,1,1,0,1,0,0,1,1,4,4,1,1,0,0,0,1,816,0
26,0,0,1,1,19,5,7,0,2,5,2,4,0,42,0,0,1,1,0,4,2,2,29,29,29,1,256,1
26,0,0,3,3,12,7,5,1,1,3,1,2,0,12,3,0,1,1,0,1,1,10,29,29,29,1,829,0
26,0,0,1,1,17,6,1,0,1,5,2,4,0,42,0,0,1,1,0,4,1,1,0,0,0,1,1094,0
26,0,0,1,1,25,6,2,0,1,5,2,4,0,42,0,0,1,1,0,4,1,1,29,29,29,1,994,0
26,0,0,3,3,15,7,1,0,2,4,2,4,0,30,0,0,1,1,0,4,3,1,29,29,29,1,165,1
26,0,0,4,4,15,7,1,1,1,3,1,2,0,34,0,0,1,1,0,4,1,10,29,29,29,2,1261,1
26,0,0,2,2,17,7,3,1,1,1,1,1,0,12,1,1,11,1,0,1,1,1,28,0,0,1,734,0
26,0,0,2,2,14,7,7,0,1,7,2,4,0,1,0,0,1,1,0,4,2,1,0,0,0,1,59,1
26,0,0,2,2,28,7,7,1,2,3,2,4,0,59,0,0,1,1,0,4,2,1,0,0,0,1,1216,0
26,0,1,4,4,31,7,3,1,2,3,1,3,0,8,0,0,1,1,1,1,1,1,0,0,0,1,724,0
26,0,0,2,2,31,7,3,1,2,3,4,6,0,33,0,0,1,1,4,4,3,1,0,0,0,1,89,1
26,1,2,1,1,1,8,4,1,1,3,1,3,0,8,0,0,1,1,0,1,2,1,14,23,0,1,1383,0
26,0,1,5,5,18,7,4,0,2,7,4,6,0,8,0,0,4,1,0,1,1,1,0,0,0,1,526,0
26,0,0,4,4,1,8,4,0,2,4,2,4,0,12,2,0,2,2,0,1,1,1,22,0,0,1,870,0
26,0,0,3,3,18,7,4,0,1,4,1,3,0,12,3,0,2,2,0,1,1,1,0,0,0,1,755,0
26,0,0,2,2,3,8,6,1,1,1,1,1,0,1,0,0,1,1,0,3,1,1,29,29,29,1,1098,0
26,0,2,4,4,23,7,2,0,1,5,2,4,0,8,0,0,1,1,0,1,3,10,29,29,29,1,254,1
26,0,1,1,1,1,8,4,1,2,3,1,3,0,8,0,0,3,2,0,1,3,1,29,29,29,1,1430,0
26,0,1,2,2,21,7,7,1,2,3,4,6,0,8,0,0,1,1,0,1,3,10,14,0,0,1,1320,0
26,0,0,1,1,7,7,7,0,1,7,2,4,0,1,0,0,1,1,0,4,1,1,22,0,0,1,830,0
26,0,0,3,3,26,7,5,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,29,29,29,2,1011,1
26,0,0,2,2,3,8,6,1,2,3,1,2,0,12,1,0,3,2,0,1,3,1,29,29,29,2,30,1
26,0,0,3,3,5,8,1,0,1,5,2,4,0,12,3,0,2,2,0,1,2,10,22,0,0,2,1316,1
26,0,0,4,4,29,7,1,0,1,6,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,2,865,1
26,0,0,2,2,4,8,7,0,1,5,2,4,0,12,1,0,1,1,0,1,2,1,0,0,0,1,1305,0
26,0,1,1,1,15,7,1,0,2,4,2,4,0,15,0,0,3,2,0,1,1,1,0,0,0,1,854,0
26,0,0,4,4,26,7,5,1,2,2,1,3,0,12,1,1,11,1,0,1,1,1,28,0,0,1,1005,0
26,0,0,1,1,19,5,7,0,2,4,1,3,0,59,0,0,1,1,0,4,2,1,29,29,29,1,1402,1
26,0,0,4,4,25,5,6,1,2,3,4,6,0,12,3,0,2,3,0,1,3,1,29,29,29,2,48,0
26,0,0,3,3,5,8,1,0,2,7,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,1080,0
26,0,0,2,2,22,6,6,0,1,4,2,4,0,12,3,0,2,2,0,1,1,10,0,0,0,1,1135,0
26,0,0,7,7,4,7,4,0,1,7,2,4,0,12,1,0,8,1,0,1,1,1,22,0,0,1,1135,1
26,0,0,1,1,10,7,3,0,1,4,1,3,0,42,0,0,1,1,0,4,1,1,0,0,0,1,1006,0
26,0,0,3,3,29,7,1,0,1,4,1,3,0,12,3,0,2,2,0,1,1,1,29,29,29,2,940,0
26,0,0,3,3,29,7,1,0,1,4,1,3,0,34,0,0,1,1,0,4,2,1,0,0,0,1,14,1
26,0,0,2,2,1,8,4,1,2,3,1,2,0,12,3,0,8,1,0,1,1,10,0,0,0,1,846,0
26,0,1,1,1,8,8,4,1,1,3,1,3,0,8,0,0,1,1,0,1,3,2,0,0,0,1,100,1
26,0,0,4,4,28,7,7,0,1,5,2,4,0,12,3,0,8,1,0,1,1,1,0,0,0,1,900,0
26,0,2,1,1,8,8,4,0,1,5,2,4,0,8,0,0,1,1,0,1,1,1,22,0,0,1,1187,1
26,0,0,5,5,11,8,7,0,2,7,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,650,0
26,0,0,1,1,11,8,7,1,2,3,4,6,0,33,0,0,1,1,0,4,5,1,0,0,0,1,1237,0
26,2,3,1,3,2,3,6,1,2,1,1,1,0,14,0,0,1,1,0,2,2,4,19,27,0,1,24,0
26,0,0,2,2,11,8,7,1,2,3,2,4,0,12,2,0,2,2,0,1,2,1,29,29,29,1,1316,1
26,0,0,3,3,1,8,4,1,2,3,1,3,0,12,3,0,2,2,0,1,1,10,29,29,29,1,459,0
26,1,1,6,7,9,8,5,1,2,3,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,1150,1
26,2,3,5,7,29,5,3,1,2,1,1,1,0,14,0,1,12,1,0,2,1,1,15,23,14,2,612,1
26,0,0,1,1,11,8,7,1,2,3,4,6,0,53,0,0,1,1,0,4,3,1,0,0,0,1,172,0
26,0,1,1,1,14,8,3,1,2,3,4,6,0,8,0,0,1,1,0,2,1,1,29,29,29,1,636,0
26,0,0,1,1,1,8,4,0,1,4,2,4,0,24,0,0,1,1,0,4,1,1,0,0,0,1,1110,1
26,0,0,2,2,1,8,4,0,1,5,2,4,0,12,3,0,2,2,0,1,1,10,22,0,0,1,616,0
26,0,0,3,3,13,8,2,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,667,0
26,0,0,3,3,1,8,4,1,2,1,1,1,0,12,4,1,11,1,4,1,1,2,3,0,0,1,941,0
26,0,0,1,1,3,8,6,0,1,7,2,4,0,34,0,0,1,1,0,4,2,1,0,0,0,1,1360,1
26,0,0,3,3,4,8,7,0,2,4,1,3,0,12,3,0,8,1,0,1,1,1,0,0,0,1,922,0
26,0,0,3,3,3,8,6,1,1,3,1,3,0,12,3,0,8,1,0,1,1,1,0,0,0,1,626,0
26,0,0,4,4,4,8,7,1,2,3,1,2,0,12,3,0,8,1,0,1,5,1,0,0,0,2,1257,0
26,0,0,5,5,5,8,1,0,2,7,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,920,0
26,0,0,2,2,1,8,4,0,2,4,4,6,0,11,0,0,1,1,0,1,1,1,0,0,0,1,1069,0
26,0,0,2,2,3,8,6,0,2,4,1,3,0,12,3,0,2,3,0,1,2,1,0,0,0,1,1288,0
26,0,0,3,3,8,8,4,0,1,5,2,4,0,12,2,0,1,1,0,1,1,1,0,0,0,1,588,0
26,0,0,2,2,10,8,6,0,1,5,2,4,0,12,2,0,1,1,0,1,1,1,0,0,0,1,564,1
26,0,0,6,6,7,8,3,0,2,5,2,4,0,12,3,0,2,2,0,1,1,10,0,0,0,1,1039,0
26,0,0,1,1,11,8,7,0,2,4,2,4,0,42,0,0,1,1,0,4,1,1,0,0,0,1,606,0
26,0,0,1,1,4,8,7,0,1,7,2,4,0,35,0,0,3,3,0,4,2,1,22,0,0,1,1367,0
26,0,1,1,1,6,8,2,0,2,4,4,6,0,8,0,0,1,1,0,1,3,2,29,29,29,1,1370,0
26,0,0,5,5,17,8,6,1,1,3,1,2,0,12,1,0,3,2,0,1,1,10,0,0,0,1,567,0
26,0,1,2,2,4,8,7,1,2,3,4,6,0,8,0,0,1,1,0,1,3,1,0,0,0,1,160,1
26,0,0,5,5,16,8,5,0,2,7,4,6,0,12,3,0,2,2,0,1,1,2,29,29,29,1,1145,0
26,0,1,1,1,19,8,1,1,2,3,1,3,0,8,0,0,3,2,0,1,3,1,0,0,0,1,1329,0
26,0,0,4,4,10,8,6,0,2,4,4,6,0,12,3,0,2,3,0,1,1,1,0,0,0,2,1160,1
26,0,0,2,2,19,8,1,0,2,4,1,3,0,12,3,0,8,1,0,1,1,10,0,0,0,1,595,1
26,0,1,1,1,19,8,1,0,2,4,2,4,0,9,0,0,1,1,0,1,2,1,22,0,0,1,1359,0
26,0,0,3,3,17,8,6,1,1,3,1,3,0,12,1,0,1,1,2,1,1,10,3,0,0,1,829,0
26,0,0,2,2,24,8,6,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,0,0,0,1,839,0
26,0,0,1,1,27,8,2,1,1,1,1,1,0,42,0,0,1,1,0,3,2,2,29,29,29,1,179,1
26,0,0,2,2,13,8,2,0,2,5,2,4,0,12,8,0,1,1,0,1,1,1,0,0,0,1,913,0
26,0,0,5,5,27,8,2,0,2,4,4,6,0,12,3,0,2,2,0,1,1,1,29,29,29,1,709,0
26,0,1,1,1,2,8,5,1,2,3,1,3,0,12,1,0,1,1,0,1,2,1,15,23,0,1,13,0
26,0,1,3,3,16,8,5,1,2,3,1,3,0,8,0,0,1,1,0,1,3,1,29,29,29,1,1330,0
26,0,0,1,1,28,8,3,0,2,7,2,4,0,33,0,0,1,1,0,4,2,1,29,29,29,1,145,0
26,0,0,5,5,30,8,5,0,2,7,2,4,0,12,3,0,2,2,0,1,3,1,22,0,0,2,171,1
26,0,0,2,2,17,8,6,0,2,4,2,4,0,12,3,0,8,1,0,1,1,10,22,0,0,1,695,0
26,0,0,5,5,22,8,4,1,2,1,1,1,0,12,1,0,1,1,0,1,1,1,28,0,0,1,1000,0
26,0,0,1,1,24,8,6,0,2,4,4,6,0,38,0,0,1,1,0,4,1,10,29,29,29,1,980,0
26,0,0,4,4,19,8,1,0,1,4,2,4,0,42,0,0,1,1,0,4,1,10,0,0,0,1,873,0
26,0,0,2,2,13,8,2,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,29,29,29,1,882,0
26,0,1,1,1,16,8,5,1,2,1,1,1,0,8,0,0,1,1,0,1,2,1,19,0,0,1,16,0
26,0,0,2,2,12,8,1,1,2,3,1,3,0,12,3,0,8,1,0,1,3,1,0,0,0,1,1386,1
26,0,0,4,4,20,8,2,1,1,1,1,1,0,12,1,0,1,1,0,1,1,1,26,0,0,1,635,0
26,0,0,2,2,5,8,1,0,1,5,2,4,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1090,0
26,0,0,2,2,22,8,4,0,1,4,2,4,0,1,0,0,1,1,0,4,2,1,0,0,0,1,1425,1
26,0,0,3,3,23,8,5,0,2,7,2,4,0,12,3,0,2,3,0,1,1,1,22,0,0,1,1151,1
26,0,1,1,1,23,8,5,1,2,3,4,6,0,15,0,0,1,1,0,1,3,1,0,0,0,1,1270,0
26,0,0,7,7,19,8,1,1,2,3,1,2,0,12,2,0,1,1,0,1,1,1,0,0,0,1,705,0
26,0,1,1,1,18,5,6,0,2,7,2,4,0,9,0,0,9,1,0,1,1,1,0,0,0,1,704,0
26,0,0,2,2,26,8,1,1,2,3,1,3,0,12,3,0,2,3,0,1,3,1,0,0,0,1,1310,0
26,0,1,1,1,2,6,7,1,2,3,2,4,0,8,0,0,1,1,0,1,2,1,0,0,0,1,180,1
26,1,0,3,3,29,8,4,0,2,7,4,6,0,14,0,0,1,1,0,7,3,1,22,0,0,1,170,1
26,0,0,3,3,2,7,2,0,2,4,4,6,0,12,3,0,2,2,0,1,1,1,29,29,29,1,887,0
26,0,1,2,2,13,8,2,0,2,7,2,4,0,8,0,0,1,1,0,1,3,1,29,29,29,1,1301,0
26,0,1,3,3,29,8,4,3,2,3,1,2,0,8,0,0,3,2,0,1,2,1,0,0,0,1,1110,0
26,0,0,4,4,28,7,7,0,1,5,2,4,0,12,3,0,1,1,0,1,1,1,0,0,0,1,990,0
26,0,0,3,3,29,7,1,0,1,7,2,4,0,12,1,0,3,2,0,1,1,10,20,0,0,1,945,0
26,0,0,1,1,10,7,3,0,2,4,2,4,0,33,0,0,1,1,0,4,2,1,0,0,0,1,79,0
26,0,0,1,1,12,8,1,0,1,5,2,4,0,32,0,0,1,1,0,4,2,1,29,29,29,1,480,1
26,0,0,2,2,9,8,5,0,2,4,2,4,0,12,2,0,8,1,0,1,1,1,0,0,0,1,825,0
26,0,0,6,6,30,6,7,1,2,3,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,660,0
26,0,0,1,1,1,8,4,0,1,4,1,3,0,42,0,0,1,1,0,4,2,10,29,29,29,1,150,0
26,0,0,5,5,17,8,6,0,2,4,2,4,0,12,3,0,2,2,0,1,1,10,0,0,0,1,810,0
26,0,1,1,1,6,7,6,0,2,7,4,6,0,9,0,0,8,1,0,1,1,1,0,0,0,1,1166,0
26,0,0,2,2,26,7,5,0,1,6,2,4,0,12,2,0,1,1,0,1,1,1,0,0,0,1,1098,1
26,0,0,3,3,20,8,2,0,2,4,2,4,0,1,0,0,8,1,0,1,1,10,0,0,0,1,1076,0
26,0,0,2,2,17,8,6,0,2,4,1,3,0,12,3,0,1,1,0,1,1,10,0,0,0,1,745,0
26,0,0,3,3,1,8,4,0,1,5,2,4,0,12,3,0,2,2,0,1,1,1,22,0,0,1,1000,0
26,0,0,1,1,22,8,4,0,2,4,2,4,0,42,0,0,1,1,0,5,2,1,0,0,0,1,1300,1
26,0,0,1,1,26,8,1,0,2,5,4,6,0,53,0,0,1,1,0,4,2,10,0,0,0,1,223,1
26,0,0,2,2,27,8,2,1,2,1,1,1,0,33,0,0,1,1,0,3,2,10,29,29,29,1,355,0
26,0,1,1,1,26,8,1,0,2,4,1,3,0,9,0,0,1,1,0,1,3,1,0,0,0,1,1260,1
26,0,0,2,2,29,8,4,0,1,5,2,4,0,12,3,0,8,1,0,1,1,1,29,29,29,1,1055,0
26,0,1,1,1,12,8,1,0,2,4,1,3,0,8,0,0,3,2,0,1,1,1,0,0,0,1,688,0
26,0,0,3,3,24,8,6,1,2,1,1,1,0,12,1,0,1,1,0,1,1,1,26,0,0,1,716,0
